osm_id,ward_number,name_nepali,name_english,municipality,admin_level,wikidata_id
4816718,12,Godawari-12,N/A,N/A,9,N/A
16149203,12,Jaleshwar-12,N/A,N/A,9,N/A
6836040,12,Godaita-12,N/A,N/A,9,N/A
16130631,12,Khairhani-12,N/A,N/A,9,N/A
16020090,12,Phidim-12,N/A,N/A,9,N/A
16108892,12,Budhanilkantha-12,N/A,N/A,9,N/A
16130489,12,Rapti-12,N/A,N/A,9,N/A
16069219,12,Chhayanath Rara-12,N/A,N/A,9,N/A
16112949,12,Chandragiri-12,N/A,N/A,9,N/A
16155535,12,Dhangadhimai-12,N/A,N/A,9,N/A
5884224,12,Dullu-12,N/A,N/A,9,N/A
16099702,12,Devchuli-12,N/A,N/A,9,N/A
16036588,12,Birendranagar-12,N/A,N/A,9,N/A
6710744,12,Siddhicharan-12,N/A,N/A,9,N/A
16085243,12,Gorkha-12,N/A,N/A,9,N/A
16126517,12,Thaha-12,N/A,N/A,9,N/A
6090145,12,Shuklagandaki-12,N/A,N/A,9,N/A
16166897,12,Putha Uttarganga-12,N/A,N/A,9,N/A
4869881,12,Chhedagad-12,N/A,N/A,9,N/A
16152621,12,Sabaila-12,N/A,N/A,9,N/A
10413904,12,Shambhunath-12,N/A,N/A,9,N/A
16121877,12,Roshi-12,N/A,N/A,9,N/A
10410192,12,Hannumannagar Kankalini-12,N/A,N/A,9,N/A
16032193,12,Triyuga-12,N/A,N/A,9,N/A
15986010,12,Parashuram-12,N/A,N/A,9,N/A
7616951,12,Siraha-12,N/A,N/A,9,N/A
16030446,12,Itahari-12,N/A,N/A,9,N/A
16058535,12,Bheri-12,N/A,N/A,9,N/A
15988996,12,Bhimdatta-12,N/A,N/A,9,N/A
9935182,12,Kamalamai-12,N/A,N/A,9,N/A
16028490,12,Kohalpur-12,N/A,N/A,9,N/A
16110482,12,Kathmandu-12,N/A,N/A,9,N/A
16066794,12,Aathbiskot-12,N/A,N/A,9,N/A
5781186,12,Kushma-12,N/A,N/A,9,N/A
16172950,12,Ramgram-12,N/A,N/A,9,N/A
6272231,12,Pokhara-12,N/A,N/A,9,N/A
7664967,12,Mirchaiya-12,N/A,N/A,9,N/A
16147564,12,शितगंगा-१२,Shitaganga-12,N/A,9,N/A
5700147,12,Tansen-12,N/A,N/A,9,N/A
16143841,12,Barahathawa-12,N/A,N/A,9,N/A
7708853,12,Paunauti-12,N/A,N/A,9,N/A
16029143,12,Dharan-12,N/A,N/A,9,N/A
15993099,12,घोराही-१२,Ghorahi-12,N/A,9,N/A
6654910,12,Kalaiya-12,N/A,N/A,9,N/A
15992609,12,Ghodagodhi-12,N/A,N/A,9,N/A
7709564,12,Panchkhal-12,N/A,N/A,9,N/A
16146896,12,Bardibas-12,N/A,N/A,9,N/A
16121011,12,Banepa-12,N/A,N/A,9,N/A
16126944,12,Bakaiya-12,N/A,N/A,9,N/A
16174245,12,Siddharthanagar-12,N/A,N/A,9,N/A
16066053,12,Chaurjahari-12,N/A,N/A,9,N/A
16145956,12,Bagmati-12,N/A,N/A,9,N/A
16174013,12,Devdaha-12,N/A,N/A,9,N/A
7616982,12,Kalyanpur-12,N/A,N/A,9,N/A
16127864,12,Hetauda-12,N/A,N/A,9,N/A
10321394,12,Rajbiraj-12,N/A,N/A,9,N/A
7915857,12,Nepalgunj-12,N/A,N/A,9,N/A
16174703,12,"12, Butwal",N/A,N/A,9,N/A
7571561,12,Nilkantha-12,N/A,N/A,9,N/A
5839304,12,Bagchaur-12,N/A,N/A,9,N/A
16145485,12,Lalbandi-12,N/A,N/A,9,N/A
16062060,12,Tribeni Nalagad-12,N/A,N/A,9,N/A
16173118,12,Sunwal-12,N/A,N/A,9,N/A
15992329,12,Dhangadhi-12,N/A,N/A,9,N/A
15989621,12,Shuklaphanta-12,N/A,N/A,9,N/A
7660409,12,Golbazar-12,N/A,N/A,9,N/A
15992256,12,Godawari-12,N/A,N/A,9,N/A
15998741,12,Sanphebagar-12,N/A,N/A,9,N/A
16138854,12,कृष्णनगर-१२,Krishnanagar-12,N/A,9,N/A
16173047,12,Bardaghat Susta-12,N/A,N/A,9,N/A
5694450,12,Waling-12,N/A,N/A,9,N/A
5835650,12,Musikot-12,N/A,N/A,9,N/A
7706356,12,Mandandeupur-12,N/A,N/A,9,N/A
16174169,12,Tilottama-12,N/A,N/A,9,N/A
16146760,12,Gaushala-12,N/A,N/A,9,N/A
16028927,12,Biratnagar-12,N/A,N/A,9,N/A
16121160,12,Dhulikhel-12,N/A,N/A,9,N/A
16103687,12,गुलरिया-१२,Gulariya-12,N/A,9,N/A
15997637,12,Mangalsen-12,N/A,N/A,9,N/A
16110484,13,Kathmandu-13,N/A,N/A,9,N/A
16058500,13,Chhedagad-13,N/A,N/A,9,N/A
16133433,13,Birgunj-13,N/A,N/A,9,N/A
16146897,13,Bardibas-13,N/A,N/A,9,N/A
15988995,13,Bhimdatta-13,N/A,N/A,9,N/A
16123079,13,Lalitpur-13,N/A,N/A,9,N/A
6728005,13,Manthali-13,N/A,N/A,9,N/A
16174166,13,Tilottama-13,N/A,N/A,9,N/A
16032876,13,Katari-13,N/A,N/A,9,N/A
4816712,13,Godawari-13,N/A,N/A,9,N/A
16106400,13,Belkotgadhi-13,N/A,N/A,9,N/A
16173046,13,Bardaghat Susta-13,N/A,N/A,9,N/A
16021299,13,Suryodaya-13,N/A,N/A,9,N/A
16155662,13,Lahan-13,N/A,N/A,9,N/A
5807252,13,Baglung-13,N/A,N/A,9,N/A
16143843,13,Barahathawa-13,N/A,N/A,9,N/A
5961762,13,Gurbhakot-13,N/A,N/A,9,N/A
16131401,13,Bharatpur-13,N/A,N/A,9,N/A
16094439,13,Putalibazar-13,N/A,N/A,9,N/A
16173117,13,Sunwal-13,N/A,N/A,9,N/A
7706342,13,Panchkhal-13,N/A,N/A,9,N/A
5972603,13,तुलसीपुर वडा नं १३,Tulsipur Ward No. 13,N/A,9,N/A
16097816,13,Bhanu-13,N/A,N/A,9,N/A
16151666,13,Janakpur-13,N/A,N/A,9,N/A
5959282,13,Bheriganga-13,N/A,N/A,9,N/A
16097656,13,Byas-13,N/A,N/A,9,N/A
16029142,13,Dharan-13,N/A,N/A,9,N/A
16127863,13,Hetauda-13,N/A,N/A,9,N/A
6695605,13,Diktel Rupakot Majhuwagadhi-13,N/A,N/A,9,N/A
16021758,13,Mechinagar-13,N/A,N/A,9,N/A
4652322,13,Chhayanath Rara-13,N/A,N/A,9,N/A
16030445,13,Itahari-13,N/A,N/A,9,N/A
16178329,13,Resunga-13,N/A,N/A,9,N/A
5959081,13,Birendranagar-13,N/A,N/A,9,N/A
16112948,13,Chandragiri-13,N/A,N/A,9,N/A
5781173,13,Kushma-13,N/A,N/A,9,N/A
16058534,13,Bheri-13,N/A,N/A,9,N/A
16051341,13,Sharada-13,N/A,N/A,9,N/A
16020089,13,Phidim-13,N/A,N/A,9,N/A
16131091,13,Ratnanagar-13,N/A,N/A,9,N/A
16116336,13,Chautara Sangachok Gadhi-13,N/A,N/A,9,N/A
16128255,13,Melamchi-13,N/A,N/A,9,N/A
16144705,13,Ishworpur-13,N/A,N/A,9,N/A
15992339,13,Dhangadhi-13,N/A,N/A,9,N/A
16121010,13,Banepa-13,N/A,N/A,9,N/A
15993098,13,घोराही-१३,Ghorahi-13,N/A,9,N/A
5700155,13,Tansen-13,N/A,N/A,9,N/A
16066793,13,Aathbiskot-13,N/A,N/A,9,N/A
6094295,13,Gorkha-13,N/A,N/A,9,N/A
16098689,13,Gaidakot-13,N/A,N/A,9,N/A
16155534,13,Dhangadhimai-13,N/A,N/A,9,N/A
16028491,13,Kohalpur-13,N/A,N/A,9,N/A
16175528,13,Lumbini Sanskritik-13,N/A,N/A,9,N/A
16032192,13,Triyuga-13,N/A,N/A,9,N/A
16155459,13,Golbazar-13,N/A,N/A,9,N/A
16147563,13,शितगंगा-१३,Shitaganga-13,N/A,9,N/A
5884225,13,Dullu-13,N/A,N/A,9,N/A
16135596,13,Nijgadh-13,N/A,N/A,9,N/A
16095287,13,Waling-13,N/A,N/A,9,N/A
16100143,13,Kawasoti-13,N/A,N/A,9,N/A
16172949,13,Ramgram-13,N/A,N/A,9,N/A
16108897,13,Budhanilkantha-13,N/A,N/A,9,N/A
15997648,13,Mangalsen-13,N/A,N/A,9,N/A
7580447,13,Hannumannagar Kankalini-13,N/A,N/A,9,N/A
15998742,13,Sanphebagar-13,N/A,N/A,9,N/A
16129954,13,Dudhauli-13,N/A,N/A,9,N/A
16145486,13,Lalbandi-13,N/A,N/A,9,N/A
7571563,13,Nilkantha-13,N/A,N/A,9,N/A
16174704,13,Butwal-13,N/A,N/A,9,N/A
5837224,13,Chaurjahari-13,N/A,N/A,9,N/A
10321395,13,Rajbiraj-13,N/A,N/A,9,N/A
16100409,13,Madhyabindu-13,N/A,N/A,9,N/A
16130488,13,Rapti-13,N/A,N/A,9,N/A
16174244,13,Siddharthanagar-13,N/A,N/A,9,N/A
10486973,13,Nepalgunj-13,N/A,N/A,9,N/A
16134731,13,Kalaiya-13,N/A,N/A,9,N/A
6690963,13,Shadanahda-13,N/A,N/A,9,N/A
16066649,13,Musikot-13,N/A,N/A,9,N/A
16028926,13,Biratnagar-13,N/A,N/A,9,N/A
16130626,13,Khairhani-13,N/A,N/A,9,N/A
7616938,13,Siraha-13,N/A,N/A,9,N/A
6290683,13,Pokhara-13,N/A,N/A,9,N/A
16152622,13,Sabaila-13,N/A,N/A,9,N/A
16106291,13,Bidur-13,N/A,N/A,9,N/A
4828098,13,Tribeni Nalagad-13,N/A,N/A,9,N/A
16099701,13,Devchuli-13,N/A,N/A,9,N/A
16166898,13,Putha Uttarganga-13,N/A,N/A,9,N/A
9935171,13,Kamalamai-13,N/A,N/A,9,N/A
16134034,13,Jitpur Simara-13,N/A,N/A,9,N/A
16119368,14,Manthali-14,N/A,N/A,9,N/A
16032877,14,Katari-14,N/A,N/A,9,N/A
16066648,14,Musikot-14,N/A,N/A,9,N/A
16151665,14,Janakpur-14,N/A,N/A,9,N/A
16016805,14,Shadanahda-14,N/A,N/A,9,N/A
16144704,14,Ishworpur-14,N/A,N/A,9,N/A
15992328,14,Dhangadhi-14,N/A,N/A,9,N/A
16131400,14,Bharatpur-14,N/A,N/A,9,N/A
7580563,14,Hannumannagar Kankalini-14,N/A,N/A,9,N/A
16143844,14,Barahathawa-14,N/A,N/A,9,N/A
10512632,14,Resunga-14,N/A,N/A,9,N/A
16123078,14,Lalitpur-14,N/A,N/A,9,N/A
15998745,14,Sanphebagar-14,N/A,N/A,9,N/A
16127862,14,Hetauda-14,N/A,N/A,9,N/A
15988994,14,Bhimdatta-14,N/A,N/A,9,N/A
7571495,14,Nilkantha-14,N/A,N/A,9,N/A
16129955,14,Dudhauli-14,N/A,N/A,9,N/A
6861197,14,Lalbandi-14,N/A,N/A,9,N/A
15997636,14,Mangalsen-14,N/A,N/A,9,N/A
15012259,14,तुलसीपुर वडा नं १४,Tulsipur Ward No. 14,N/A,9,N/A
16066051,14,Chaurjahari-14,N/A,N/A,9,N/A
16020088,14,Phidim-14,N/A,N/A,9,N/A
15993097,14,घोराही-१४,Ghorahi-14,N/A,9,N/A
16133432,14,Birgunj-14,N/A,N/A,9,N/A
16066792,14,Aathbiskot-14,N/A,N/A,9,N/A
16131094,14,Ratnanagar-14,N/A,N/A,9,N/A
16029141,14,Dharan-14,N/A,N/A,9,N/A
9935164,14,Kamalamai-14,N/A,N/A,9,N/A
10321396,14,Rajbiraj-14,N/A,N/A,9,N/A
16028925,14,Biratnagar-14,N/A,N/A,9,N/A
16021298,14,Suryodaya-14,N/A,N/A,9,N/A
16069218,14,Chhayanath Rara-14,N/A,N/A,9,N/A
7616925,14,Siraha-14,N/A,N/A,9,N/A
16147562,14,शितगंगा-१४,Shitaganga-14,N/A,9,N/A
16028485,14,Kohalpur-14,N/A,N/A,9,N/A
16032191,14,Triyuga-14,N/A,N/A,9,N/A
10486971,14,Nepalgunj-14,N/A,N/A,9,N/A
16121009,14,Banepa-14,N/A,N/A,9,N/A
16030444,14,Itahari-14,N/A,N/A,9,N/A
16051340,14,Sharada-14,N/A,N/A,9,N/A
16134039,14,Jitpur Simara-14,N/A,N/A,9,N/A
16021757,14,Mechinagar-14,N/A,N/A,9,N/A
16098688,14,Gaidakot-14,N/A,N/A,9,N/A
5831119,14,Putha Uttarganga-14,N/A,N/A,9,N/A
6654907,14,Kalaiya-14,N/A,N/A,9,N/A
16099700,14,Devchuli-14,N/A,N/A,9,N/A
5694516,14,Waling-14,N/A,N/A,9,N/A
16097655,14,Byas-14,N/A,N/A,9,N/A
5961765,14,Gurbhakot-14,N/A,N/A,9,N/A
16100138,14,Kawasoti-14,N/A,N/A,9,N/A
16100408,14,Madhyabindu-14,N/A,N/A,9,N/A
4816717,14,Godawari-14,N/A,N/A,9,N/A
5700154,14,Tansen-14,N/A,N/A,9,N/A
6697209,14,Diktel Rupakot Majhuwagadhi-14,N/A,N/A,9,N/A
5807251,14,Baglung-14,N/A,N/A,9,N/A
16116337,14,Chautara Sangachok Gadhi-14,N/A,N/A,9,N/A
16173045,14,Bardaghat Susta-14,N/A,N/A,9,N/A
16094438,14,Putalibazar-14,N/A,N/A,9,N/A
6060107,14,Ramgram-14,N/A,N/A,9,N/A
16174702,14,Butwal-14,N/A,N/A,9,N/A
16085242,14,Gorkha-14,N/A,N/A,9,N/A
5781129,14,Kushma-14,N/A,N/A,9,N/A
6276303,14,Pokhara-14,N/A,N/A,9,N/A
16112947,14,Chandragiri-14,N/A,N/A,9,N/A
16155661,14,Lahan-14,N/A,N/A,9,N/A
5959079,14,Birendranagar-14,N/A,N/A,9,N/A
16110483,14,Kathmandu-14,N/A,N/A,9,N/A
16174165,14,Tilottama-14,N/A,N/A,9,N/A
16155533,14,Dhangadhimai-14,N/A,N/A,9,N/A
6079233,1433,Bungdikali-01,N/A,N/A,9,N/A
16098687,15,Gaidakot-15,N/A,N/A,9,N/A
16123077,15,Lalitpur-15,N/A,N/A,9,N/A
15992325,15,Dhangadhi-15,N/A,N/A,9,N/A
16143845,15,Barahathawa-15,N/A,N/A,9,N/A
16144703,15,Ishworpur-15,N/A,N/A,9,N/A
16131092,15,Ratnanagar-15,N/A,N/A,9,N/A
16134038,15,Jitpur Simara-15,N/A,N/A,9,N/A
16028486,15,Kohalpur-15,N/A,N/A,9,N/A
16021756,15,Mechinagar-15,N/A,N/A,9,N/A
15989000,15,Bhimdatta-15,N/A,N/A,9,N/A
16112946,15,Chandragiri-15,N/A,N/A,9,N/A
16099699,15,Devchuli-15,N/A,N/A,9,N/A
16030443,15,Itahari-15,N/A,N/A,9,N/A
16100405,15,Madhyabindu-15,N/A,N/A,9,N/A
5851524,15,Sharada-15,N/A,N/A,9,N/A
16172947,15,Ramgram-15,N/A,N/A,9,N/A
16133434,15,Birgunj-15,N/A,N/A,9,N/A
16151664,15,Janakpur-15,N/A,N/A,9,N/A
5959154,15,Birendranagar-15,N/A,N/A,9,N/A
16174701,15,Butwal-15,N/A,N/A,9,N/A
7572806,15,Rajbiraj-15,N/A,N/A,9,Q3413510
15012272,15,तुलसीपुर वडा नं १५,Tulsipur Ward No. 15,N/A,9,N/A
16029140,15,Dharan-15,N/A,N/A,9,N/A
16145487,15,Lalbandi-15,N/A,N/A,9,N/A
16155660,15,Lahan-15,N/A,N/A,9,N/A
16131399,15,Bharatpur-15,N/A,N/A,9,N/A
16110485,15,Kathmandu-15,N/A,N/A,9,N/A
16134749,15,Kalaiya-15,N/A,N/A,9,N/A
6275777,15,Pokhara-15,N/A,N/A,9,N/A
16028924,15,Biratnagar-15,N/A,N/A,9,N/A
16100137,15,Kawasoti-15,N/A,N/A,9,N/A
7616926,15,Siraha-15,N/A,N/A,9,N/A
16173044,15,Bardaghat Susta-15,N/A,N/A,9,N/A
6698254,15,Diktel Rupakot Majhuwagadhi-15,N/A,N/A,9,N/A
15993096,15,घोराही-१५,Ghorahi-15,N/A,9,N/A
16174167,15,Tilottama-15,N/A,N/A,9,N/A
16032190,15,Triyuga-15,N/A,N/A,9,N/A
16154071,16,Siraha-16,N/A,N/A,9,N/A
16174168,16,Tilottama-16,N/A,N/A,9,N/A
15988999,16,Bhimdatta-16,N/A,N/A,9,N/A
6079719,16,Devchuli-16,N/A,N/A,9,N/A
16172952,16,Ramgram-16,N/A,N/A,9,N/A
16143832,16,Barahathawa-16,N/A,N/A,9,N/A
16134037,16,Jitpur Simara-16,N/A,N/A,9,N/A
16131093,16,Ratnanagar-16,N/A,N/A,9,N/A
16173043,16,Bardaghat Susta-16,N/A,N/A,9,N/A
16028923,16,Biratnagar-16,N/A,N/A,9,N/A
16110486,16,Kathmandu-16,N/A,N/A,9,N/A
5959153,16,Birendranagar-16,N/A,N/A,9,N/A
16032189,16,Triyuga-16,N/A,N/A,9,N/A
16127852,16,Hetauda-16,N/A,N/A,9,N/A
16145488,16,Lalbandi-16,N/A,N/A,9,N/A
15012271,16,तुलसीपुर वडा नं १६,Tulsipur Ward No. 16,N/A,9,N/A
7915814,16,Nepalgunj-16,N/A,N/A,9,N/A
16131398,16,Bharatpur-16,N/A,N/A,9,N/A
16174700,16,Butwal-16,N/A,N/A,9,N/A
16100135,16,Kawasoti-16,N/A,N/A,9,N/A
16029139,16,Dharan-16,N/A,N/A,9,N/A
16155659,16,Lahan-16,N/A,N/A,9,N/A
6290826,16,Pokhara-16,N/A,N/A,9,N/A
15993095,16,घोराही-१६,Ghorahi-16,N/A,9,N/A
16134748,16,Kalaiya-16,N/A,N/A,9,N/A
10408118,16,Rajbiraj-16,N/A,N/A,9,N/A
15992322,16,Dhangadhi-16,N/A,N/A,9,N/A
16030442,16,Itahari-16,N/A,N/A,9,N/A
16151657,16,Janakpur-16,N/A,N/A,9,N/A
16098686,16,Gaidakot-16,N/A,N/A,9,N/A
16133445,16,Birgunj-16,N/A,N/A,9,N/A
16123076,16,Lalitpur-16,N/A,N/A,9,N/A
6062703,17,Ramgram-17,N/A,N/A,9,N/A
16123075,17,Lalitpur-17,N/A,N/A,9,N/A
7677536,17,Janakpur-17,N/A,N/A,9,N/A
15993094,17,घोराही-१७,Ghorahi-17,N/A,9,N/A
16154072,17,Siraha-17,N/A,N/A,9,N/A
15012270,17,तुलसीपुर वडा नं १७,Tulsipur Ward No. 17,N/A,9,N/A
6641214,17,Birgunj-17,N/A,N/A,9,N/A
16155658,17,Lahan-17,N/A,N/A,9,N/A
16099714,17,Devchuli-17,N/A,N/A,9,N/A
5990036,17,Tilottama-17,N/A,N/A,9,N/A
16143839,17,Barahathawa-17,N/A,N/A,9,N/A
6861205,17,Lalbandi-17,N/A,N/A,9,N/A
16028922,17,Biratnagar-17,N/A,N/A,9,N/A
16100136,17,Kawasoti-17,N/A,N/A,9,N/A
16110465,17,Kathmandu-17,N/A,N/A,9,N/A
16174699,17,Butwal-17,N/A,N/A,9,N/A
16029138,17,Dharan-17,N/A,N/A,9,N/A
6275780,17,Pokhara-17,N/A,N/A,9,N/A
15988998,17,Bhimdatta-17,N/A,N/A,9,N/A
16030441,17,Itahari-17,N/A,N/A,9,N/A
16134036,17,Jitpur Simara-17,N/A,N/A,9,N/A
16131397,17,Bharatpur-17,N/A,N/A,9,N/A
16098685,17,Gaidakot-17,N/A,N/A,9,N/A
7915813,17,Nepalgunj.17,N/A,N/A,9,N/A
16127851,17,Hetauda-17,N/A,N/A,9,N/A
16134742,17,Kalaiya-17,N/A,N/A,9,N/A
15992323,17,Dhangadhi-17,N/A,N/A,9,N/A
16143840,18,Barahathawa-18,N/A,N/A,9,N/A
16110466,18,Kathmandu-18,N/A,N/A,9,N/A
7678160,18,Janakpur-18,N/A,N/A,9,N/A
16172951,18,Ramgram-18,N/A,N/A,9,N/A
15989001,18,Bhimdatta-18,N/A,N/A,9,N/A
16030440,18,Itahari-18,N/A,N/A,9,N/A
16098684,18,Gaidakot-18,N/A,N/A,9,N/A
6290824,18,Pokhara-18,N/A,N/A,9,N/A
16134035,18,Jitpur Simara-18,N/A,N/A,9,N/A
15993093,18,घोराही-१८,Ghorahi-18,N/A,9,N/A
16029137,18,Dharan-18,N/A,N/A,9,N/A
7616391,18,Siraha-18,N/A,N/A,9,N/A
16028921,18,Biratnagar-18,N/A,N/A,9,N/A
16174698,18,Butwal-18,N/A,N/A,9,N/A
16131394,18,Bharatpur-18,N/A,N/A,9,N/A
16134740,18,Kalaiya-18,N/A,N/A,9,N/A
15012291,18,तुलसीपुर वडा नं १८,Tulsipur Ward No. 18,N/A,9,N/A
7915873,18,Nepalgunj-18,N/A,N/A,9,N/A
16123074,18,Lalitpur-18,N/A,N/A,9,N/A
7616868,18,Lahan-18,N/A,N/A,9,N/A
4815552,18,Hetauda-18,N/A,N/A,9,N/A
15992327,18,Dhangadhi-18,N/A,N/A,9,N/A
6641842,18,Birgunj-18,N/A,N/A,9,N/A
16134739,19,Kalaiya-19,N/A,N/A,9,N/A
6290823,19,Pokhara-19,N/A,N/A,9,N/A
10541337,19,Hetauda-19,N/A,N/A,9,N/A
7594658,19,Bode Parsain-10,N/A,N/A,9,N/A
16029136,19,Dharan-19,N/A,N/A,9,N/A
16174697,19,Butwal-19,N/A,N/A,9,N/A
16155657,19,Lahan-19,N/A,N/A,9,N/A
16030439,19,Itahari-19,N/A,N/A,9,N/A
16028938,19,Biratnagar-19,N/A,N/A,9,N/A
15992326,19,Dhangadhi-19,N/A,N/A,9,N/A
15993092,19,घोराही-१९,Ghorahi-19,N/A,9,N/A
7678044,19,Janakpur-19,N/A,N/A,9,N/A
16131396,19,Bharatpur-19,N/A,N/A,9,N/A
16110469,19,Kathmandu-19,N/A,N/A,9,N/A
7616390,19,Siraha-19,N/A,N/A,9,N/A
16134030,19,Jitpur Simara-19,N/A,N/A,9,N/A
15988992,19,Bhimdatta-19,N/A,N/A,9,N/A
16123073,19,Lalitpur-19,N/A,N/A,9,N/A
15012290,19,तुलसीपुर वडा नं १९,Tulsipur Ward No. 19,N/A,9,N/A
6641209,19,Birgunj-19,N/A,N/A,9,N/A
7915945,19,Nepalgunj-19,N/A,N/A,9,N/A
16027534,2,Rapti Sonari-02,N/A,N/A,9,N/A
16129482,2,Sunkoshi-02,N/A,N/A,9,N/A
16002112,2,थबाङ्-०२,Thabang-02,N/A,9,N/A
16002046,2,सुनछहरी-०२,Sunchhahari-02,N/A,9,N/A
5989839,2,Siyari-02,N/A,N/A,9,N/A
16143733,2,Ramnagar-02,N/A,N/A,9,N/A
16050620,2,Gurbhakot-02,N/A,N/A,9,N/A
15999285,2,रुन्टीगढी-०२,Runtigadhi-02,N/A,9,N/A
15979511,2,Apihimal-02,N/A,N/A,9,N/A
5361254,2,Dhaulagiri-02,N/A,N/A,9,N/A
16050779,2,Kapurkot-02,N/A,N/A,9,N/A
16135946,2,Karaiyamai-02,N/A,N/A,9,N/A
16002364,2,माडी-०२,Madi-02,N/A,9,N/A
16097864,2,Bandipur-02,N/A,N/A,9,N/A
15998850,2,Mellekh-02,N/A,N/A,9,N/A
15979448,2,Dunhu-02,N/A,N/A,9,N/A
15981135,2,Shivanath-02,N/A,N/A,9,N/A
16051316,2,Chhatreshwori-02,N/A,N/A,9,N/A
16035990,2,Barahtal-02,N/A,N/A,9,N/A
15980968,2,Dasharathchanda-02,N/A,N/A,9,N/A
5988707,2,Kotahimai-02,N/A,N/A,9,N/A
15980890,2,Dogadakedar-02,N/A,N/A,9,N/A
16027958,2,Ratuwamai-02,N/A,N/A,9,N/A
16109901,2,Gokarneshwar-02,N/A,N/A,9,N/A
15980168,2,Malikaarjun-02,N/A,N/A,9,N/A
16155673,2,Lahan-02,N/A,N/A,9,N/A
16048365,2,Bheriganga-02,N/A,N/A,9,N/A
16129646,2,Tinpatan-02,N/A,N/A,9,N/A
15980729,2,Naugad-02,N/A,N/A,9,N/A
15999352,2,Ramaroshan-02,N/A,N/A,9,N/A
16158161,2,Chhatradev-02,Chhatradev-02,N/A,9,N/A
16123169,2,Mahalaxmi-02,N/A,N/A,9,N/A
16097667,2,Byas-02,N/A,N/A,9,N/A
16136006,2,Mahagadhimai-02,N/A,N/A,9,N/A
15980753,2,Marma-02,N/A,N/A,9,N/A
5959670,2,Chingad-02,N/A,N/A,9,N/A
15980831,2,Dilasaini-02,N/A,N/A,9,N/A
15999345,2,Panchadewal Binayak-02,N/A,N/A,9,N/A
16048440,2,Lekbeshi-02,N/A,N/A,9,N/A
16097346,2,Myagde-02,N/A,N/A,9,N/A
16143778,2,Basbariya-02,N/A,N/A,9,N/A
5384772,2,Mangala-02,N/A,N/A,9,N/A
15980149,2,Shailyashikhar-02,N/A,N/A,9,N/A
5956181,2,Chaukure-02,N/A,N/A,9,N/A
16000459,2,Shikhar-02,N/A,N/A,9,N/A
16097827,2,Bhanu-02,N/A,N/A,9,N/A
16123090,2,Lalitpur-02,N/A,N/A,9,N/A
16143847,2,Barahathawa-02,N/A,N/A,9,N/A
16028021,2,Sunwarshi-02,N/A,N/A,9,N/A
15981001,2,Pancheshwar-02,N/A,N/A,9,N/A
16104786,2,Thakre-02,N/A,N/A,9,N/A
16136353,2,Devtal-02,N/A,N/A,9,N/A
5448822,2,Shey Phoksundo-02,N/A,N/A,9,N/A
5389009,2,Annapurna-02,N/A,N/A,9,N/A
16036587,2,Birendranagar-02,N/A,N/A,9,N/A
5362864,2,Malika-02,N/A,N/A,9,N/A
5963951,2,Rajapur-02,N/A,N/A,9,N/A
15980159,2,Lekam-02,N/A,N/A,9,N/A
15999627,2,लुङग्री-०२,Lungri-02,N/A,9,N/A
16162806,2,मालारानी-०२,Malarani-02,N/A,9,N/A
5960250,2,Simta-02,N/A,N/A,9,N/A
10412298,2,Saptakoshi-02,N/A,N/A,9,N/A
15979364,2,Byash-02,N/A,N/A,9,N/A
10410186,2,Hannumannagar Kankalini-02,N/A,N/A,9,N/A
16105009,2,Aamachhodingmo-02,N/A,N/A,9,N/A
16113927,2,Changunarayan-02,N/A,N/A,9,N/A
16121902,2,Temal-02,N/A,N/A,9,N/A
16006468,2,Thulung Dudhkoshi-02,N/A,N/A,9,N/A
16155234,2,Karjanha-02,N/A,N/A,9,N/A
6099277,2,Gandaki-02,N/A,N/A,9,N/A
16055808,2,Chamunda Bindrasaini-02,N/A,N/A,9,N/A
5781371,2,Phalebas-02,N/A,N/A,9,N/A
16026255,2,Kanepokhari-02,N/A,N/A,9,N/A
16096076,2,बाँसगढी-०२,Bansagadhi-02,N/A,9,N/A
16113843,2,Madhyapur Thimi-02,N/A,N/A,9,N/A
16144649,2,कपिलवस्तु-०२,Kapilvastu-02,N/A,9,N/A
16135606,2,Nijgadh-02,N/A,N/A,9,N/A
6098552,2,Palungtar-02,N/A,N/A,9,N/A
5294280,2,Sundarbazar-02,N/A,N/A,9,N/A
10412860,2,Shambhunath-02,N/A,N/A,9,N/A
6096917,2,Bhimsen-02,N/A,N/A,9,N/A
16006440,2,स्वर्गद्वारी-०२,Sworgadwari-02,N/A,9,N/A
16055657,2,Dullu-02,N/A,N/A,9,N/A
5294283,2,Madhya Nepal-02,N/A,N/A,9,N/A
10412866,2,Rupani-02,N/A,N/A,9,N/A
5320774,2,Chum Nubri-02,N/A,N/A,9,N/A
6099457,2,Sahid Lakhan-02,N/A,N/A,9,N/A
16005601,2,Sotang-02,N/A,N/A,9,N/A
10410181,2,Kanchanrup-02,N/A,N/A,9,N/A
5293333,2,Kwholasothar-02,N/A,N/A,9,N/A
16006689,2,मल्लरानी-०२,Mallarani-02,N/A,9,N/A
16113976,2,Bhaktapur-02,N/A,N/A,9,N/A
6104290,2,Machhapuchchhre-02,N/A,N/A,9,N/A
16105039,2,Gosaikunda-02,N/A,N/A,9,N/A
16006663,2,ऐरावती-०२,Airawati-02,N/A,9,N/A
